trial_number,study_name,bandit_name,method_group,set_name,z_window,alpha_out,n_market_features,feature_list,memory_horizon_bars,objective_score,valid,constraint_symbols_active_ok,constraint_symbols_have_long_ok,constraint_min_trades_ok,constraint_max_trades_ok,constraint_profit_factor_ok,constraint_drawdown_ok,constraint_finite_objective_return_ok,objective_metric_name,calmar_like,effective_drawdown_abs_for_calmar,calmar_drawdown_floor_applied,calmar_drawdown_floor_abs,invalid_score,constraints_values,constraint_value_drawdown,constraint_value_profit_factor,constraint_value_min_trades,constraint_value_max_trades,constraint_value_all_symbols_active,constraint_value_all_symbols_have_long,constraint_value_finite_objective_return,optuna_constraints_convention,required_all_symbols_active_share,required_all_symbols_have_long_share,min_total_trades,max_total_trades,min_profit_factor,max_drawdown_abs,observed_all_symbols_active_share,observed_all_symbols_have_long_share,observed_median_total_trades,observed_median_profit_factor,observed_median_max_drawdown_abs,observed_median_of_seed_median_return_pct,observed_mean_of_seed_mean_return_pct,diagnostic_mean_of_seed_mean_return_pct,diagnostic_median_mean_turnover,n_seeds,seeds_used,all_symbols_active_share,all_symbols_have_long_share,median_of_seed_median_return_pct,mean_of_seed_median_return_pct,std_of_seed_median_return_pct,min_seed_median_return_pct,max_seed_median_return_pct,median_of_seed_mean_return_pct,mean_of_seed_mean_return_pct,median_max_drawdown_abs,median_profit_factor,median_total_trades,median_total_trade_events,median_mean_turnover,median_positive_return_symbols,median_active_symbols,median_long_action_symbols,median_seed_val_first_median_return_pct,mean_seed_val_first_median_return_pct,median_seed_val_second_median_return_pct,mean_seed_val_second_median_return_pct,median_seed_val_first_mean_return_pct,mean_seed_val_first_mean_return_pct,median_seed_val_second_mean_return_pct,mean_seed_val_second_mean_return_pct,median_seed_val_first_max_drawdown_abs,mean_seed_val_first_max_drawdown_abs,median_seed_val_second_max_drawdown_abs,mean_seed_val_second_max_drawdown_abs,median_seed_val_first_median_profit_factor,mean_seed_val_first_median_profit_factor,median_seed_val_second_median_profit_factor,mean_seed_val_second_median_profit_factor,median_seed_val_first_total_trades,mean_seed_val_first_total_trades,median_seed_val_second_total_trades,mean_seed_val_second_total_trades,median_seed_val_first_total_trade_events,mean_seed_val_first_total_trade_events,median_seed_val_second_total_trade_events,mean_seed_val_second_total_trade_events,median_seed_val_first_mean_turnover,mean_seed_val_first_mean_turnover,median_seed_val_second_mean_turnover,mean_seed_val_second_mean_turnover,median_seed_val_first_mean_executed_action_1_ratio,mean_seed_val_first_mean_executed_action_1_ratio,median_seed_val_second_mean_executed_action_1_ratio,mean_seed_val_second_mean_executed_action_1_ratio,median_seed_val_first_mean_threshold_applied_ratio,mean_seed_val_first_mean_threshold_applied_ratio,median_seed_val_second_mean_threshold_applied_ratio,mean_seed_val_second_mean_threshold_applied_ratio,median_seed_val_first_mean_constraint_applied_ratio,mean_seed_val_first_mean_constraint_applied_ratio,median_seed_val_second_mean_constraint_applied_ratio,mean_seed_val_second_mean_constraint_applied_ratio,median_seed_val_first_positive_return_symbols,mean_seed_val_first_positive_return_symbols,median_seed_val_second_positive_return_symbols,mean_seed_val_second_positive_return_symbols,median_seed_min_half_median_return_pct,mean_seed_min_half_median_return_pct,median_seed_max_half_median_return_pct,mean_seed_max_half_median_return_pct,median_seed_half_return_gap_pct,mean_seed_half_return_gap_pct,median_seed_second_minus_first_half_median_return_pct,mean_seed_second_minus_first_half_median_return_pct,param_bandit_type,param_lambda_prior,param_reward_clip,param_discount_factor,param_noise_std,optuna_param_lambda_prior,optuna_param_one_minus_gamma,optuna_param_noise_std,param_ucb_alpha,optuna_param_ucb_alpha
30,discounted_lints__corr__z72_a0p5_corr_pruned_top10,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72,0.5,10,range_sqrt_z|vol_ratio_72_log1p_z|dist_to_high_168_sqrt_z|body_sqrt_z|bb_width_20_sqrt_z|NATR_14_z|ADX_14_scaled|MOM_pct_14_z|MACD_hist_pct_z|volatility_24_sqrt_z,263.4709558530329,-2.609573310121416,False,True,True,True,True,False,True,True,median_of_seed_median_return_pct,-0.24866788860395198,10.494211073137905,False,1.0,-1000000.0,"[-4.505788926862095, 0.02966595125825633, -386.0, -164.0, 0.0, 0.0, 0.0]",-4.505788926862095,0.02966595125825633,-386.0,-164.0,0.0,0.0,0.0,feasible_if_all_values_le_0,1.0,1.0,100.0,650.0,0.85,15.0,1.0,1.0,486.0,0.8203340487417436,10.494211073137905,-2.609573310121416,-0.800711116577619,-0.800711116577619,0.09759999999999999,5,3142|3143|3144|3145|3146,1.0,1.0,-2.609573310121416,-1.964654311870369,1.1089600423176829,-2.9660700836296905,-0.5510911908173766,-0.2370288083443331,-0.800711116577619,10.494211073137905,0.8203340487417436,486.0,976.0,0.09759999999999999,1.0,5.0,5.0,0.2109031762296043,0.11408508275304596,-2.87740037298273,-2.5383166011866387,2.402052957902858,2.1883920552412266,-3.0365823593468044,-2.9198733059689537,5.799056681231807,5.570220629016389,9.623326091650974,9.49668018048349,1.0001021023289018,0.9559405839103894,0.7084626156780637,0.773331220926341,234.0,237.8,247.0,256.4,468.0,476.2,498.0,516.4,0.09359999999999999,0.09524,0.0996,0.10328,0.4624,0.4565200000000001,0.3888,0.38488,0.08180000000000001,0.08115999999999998,0.072,0.07208,0.0798,0.08024,0.10479999999999998,0.10976,3.0,2.8,0.0,0.6,-2.87740037298273,-2.5383166011866387,0.2109031762296043,0.11408508275304596,3.1479203788971843,2.652401683939685,-3.1479203788971843,-2.652401683939685,discounted_lints,2.1804572412408847,0.1,0.9962045152310534,0.006474475393043208,2.1804572412408847,0.0037954847689466707,0.006474475393043208,,
31,discounted_lints__corr__z72_a0p5_corr_pruned_top10,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72,0.5,10,range_sqrt_z|vol_ratio_72_log1p_z|dist_to_high_168_sqrt_z|body_sqrt_z|bb_width_20_sqrt_z|NATR_14_z|ADX_14_scaled|MOM_pct_14_z|MACD_hist_pct_z|volatility_24_sqrt_z,290.0980187488647,-1.2329840846362683,True,True,True,True,True,True,True,True,median_of_seed_median_return_pct,-0.1272934791409414,9.686152762555011,False,1.0,-1000000.0,"[-5.313847237444989, -0.02478147814720677, -332.0, -218.0, 0.0, 0.0, 0.0]",-5.313847237444989,-0.02478147814720677,-332.0,-218.0,0.0,0.0,0.0,feasible_if_all_values_le_0,1.0,1.0,100.0,650.0,0.85,15.0,1.0,1.0,432.0,0.8747814781472067,9.686152762555011,-1.2329840846362683,1.3174863340326881,1.3174863340326881,0.0867,5,3142|3143|3144|3145|3146,1.0,1.0,-1.2329840846362683,-0.9199464736968332,1.2420186932450057,-2.0536053107118146,1.183777018057408,1.1957206473073587,1.3174863340326881,9.686152762555011,0.8747814781472067,432.0,867.0,0.0867,2.0,5.0,5.0,0.6342717500915196,0.9906573079026515,-1.7929085053515648,-1.6917557600769293,3.1497249671018412,3.273487990442964,-1.9540996998557716,-1.9256443500432538,4.6376188403330465,4.746962100041543,8.302445392876157,8.33133066768201,1.0415943433156258,1.0610419828381317,0.7818707539494585,0.786468210020817,204.0,201.4,229.0,226.4,410.0,404.0,460.0,455.2,0.08199999999999999,0.0808,0.092,0.09104000000000001,0.4572,0.4627199999999999,0.39160000000000006,0.39508,0.0928,0.0924,0.08120000000000001,0.0828,0.06439999999999999,0.06356,0.08979999999999999,0.08715999999999999,4.0,3.6,1.0,0.6,-1.7929085053515648,-1.6917557600769293,0.6342717500915196,0.9906573079026515,2.4271802554430844,2.6824130679795806,-2.4271802554430844,-2.6824130679795806,discounted_lints,6.028213699527286,0.1,0.996552889246494,0.0037935495358718796,6.028213699527286,0.0034471107535060403,0.0037935495358718796,,
32,discounted_lints__corr__z72_a0p5_corr_pruned_top10,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72,0.5,10,range_sqrt_z|vol_ratio_72_log1p_z|dist_to_high_168_sqrt_z|body_sqrt_z|bb_width_20_sqrt_z|NATR_14_z|ADX_14_scaled|MOM_pct_14_z|MACD_hist_pct_z|volatility_24_sqrt_z,307.60023125644216,-0.9979762343758747,True,True,True,True,True,True,True,True,median_of_seed_median_return_pct,-0.0948953692592805,10.516595721853683,False,1.0,-1000000.0,"[-4.483404278146317, -0.05136777001088, -398.0, -152.0, 0.0, 0.0, 0.0]",-4.483404278146317,-0.05136777001088,-398.0,-152.0,0.0,0.0,0.0,feasible_if_all_values_le_0,1.0,1.0,100.0,650.0,0.85,15.0,1.0,1.0,498.0,0.90136777001088,10.516595721853683,-0.9979762343758747,0.20037647478219286,0.20037647478219286,0.1001,5,3142|3143|3144|3145|3146,1.0,1.0,-0.9979762343758747,-0.09284469013755245,2.224019719987731,-1.9948308830621597,3.1782543459571544,0.012722777709730338,0.20037647478219286,10.516595721853683,0.90136777001088,498.0,1001.0,0.1001,2.0,5.0,5.0,1.102414691623621,0.9740628073911362,-2.267815596678835,-1.7526097881075553,2.1641378525928356,2.151507737147918,-2.088216547945525,-1.9406302750688873,4.612459710567562,4.800271540245238,8.793470481866494,8.490959548069489,1.0518973369580118,1.0440755766315941,0.7880931450430366,0.842389846295098,236.0,235.4,262.0,255.6,473.0,471.8,528.0,513.8,0.0946,0.09436000000000001,0.1056,0.10276,0.45840000000000003,0.45632,0.37839999999999996,0.38176,0.0834,0.08288,0.0754,0.07592000000000002,0.08499999999999999,0.08588,0.11059999999999999,0.10732,3.0,3.0,1.0,1.0,-2.267815596678835,-1.7526097881075553,1.102414691623621,0.9740628073911362,2.5066983120068054,2.726672595498691,-2.5066983120068054,-2.726672595498691,discounted_lints,0.3956117221027773,0.1,0.9967490271515228,0.003360712599420025,0.3956117221027773,0.003250972848477224,0.003360712599420025,,
33,discounted_lints__corr__z72_a0p5_corr_pruned_top10,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72,0.5,10,range_sqrt_z|vol_ratio_72_log1p_z|dist_to_high_168_sqrt_z|body_sqrt_z|bb_width_20_sqrt_z|NATR_14_z|ADX_14_scaled|MOM_pct_14_z|MACD_hist_pct_z|volatility_24_sqrt_z,394.5027033270958,0.5350419130224715,True,True,True,True,True,True,True,True,median_of_seed_median_return_pct,0.05950821124196045,8.991060256323124,False,1.0,-1000000.0,"[-6.008939743676876, -0.165889577116623, -324.0, -226.0, 0.0, 0.0, 0.0]",-6.008939743676876,-0.165889577116623,-324.0,-226.0,0.0,0.0,0.0,feasible_if_all_values_le_0,1.0,1.0,100.0,650.0,0.85,15.0,1.0,1.0,424.0,1.015889577116623,8.991060256323124,0.5350419130224715,1.5600590128292715,1.5600590128292715,0.0851,5,3142|3143|3144|3145|3146,1.0,1.0,0.5350419130224715,-0.36794856925892905,2.232157135694495,-3.521637201372285,2.2039242660979452,1.7409045067339868,1.5600590128292715,8.991060256323124,1.015889577116623,424.0,851.0,0.0851,3.0,5.0,5.0,0.9712509987558571,0.7692207118526828,-1.2135751624801627,-1.5102871254882413,3.024032927252487,2.893498768993093,-1.2686426307714616,-1.3119420638614336,4.410103275761868,4.312683070626255,8.543633196471312,8.384930643226287,1.0263191156643334,1.0362269600256195,0.831576480917013,0.8264253055710682,196.0,201.0,218.0,221.0,393.0,403.0,438.0,444.0,0.07859999999999999,0.0806,0.08759999999999998,0.0888,0.4608,0.46428,0.40800000000000003,0.40848000000000007,0.1072,0.10732000000000001,0.095,0.0944,0.056600000000000004,0.06020000000000001,0.07859999999999999,0.08192000000000002,3.0,3.0,2.0,1.4,-1.2135751624801627,-1.5102871254882413,0.9712509987558571,0.7692207118526828,2.4906611692778857,2.279507837340924,-2.4906611692778857,-2.279507837340924,discounted_lints,7.150325605431106,0.1,0.9974651631241906,0.003367517473472805,7.150325605431106,0.002534836875809324,0.003367517473472805,,
34,discounted_lints__corr__z72_a0p5_corr_pruned_top10,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72,0.5,10,range_sqrt_z|vol_ratio_72_log1p_z|dist_to_high_168_sqrt_z|body_sqrt_z|bb_width_20_sqrt_z|NATR_14_z|ADX_14_scaled|MOM_pct_14_z|MACD_hist_pct_z|volatility_24_sqrt_z,387.02462414146373,-1.3758135709921349,True,True,True,True,True,True,True,True,median_of_seed_median_return_pct,-0.1491356740334961,9.225247948945636,False,1.0,-1000000.0,"[-5.774752051054364, -0.012453088716424143, -330.0, -220.0, 0.0, 0.0, 0.0]",-5.774752051054364,-0.012453088716424143,-330.0,-220.0,0.0,0.0,0.0,feasible_if_all_values_le_0,1.0,1.0,100.0,650.0,0.85,15.0,1.0,1.0,430.0,0.8624530887164241,9.225247948945636,-1.3758135709921349,0.7100596885304777,0.7100596885304777,0.0863,5,3142|3143|3144|3145|3146,1.0,1.0,-1.3758135709921349,-1.0956160124401348,1.1897662813706382,-2.777546145776033,0.07184013801180278,0.6166713748692244,0.7100596885304777,9.225247948945636,0.8624530887164241,430.0,863.0,0.0863,2.0,5.0,5.0,0.940208260979225,0.44335270919232395,-0.8602797021403652,-0.9424201992041992,2.261256341488269,2.3134546376787752,-1.6350845992108698,-1.602780179942536,5.194120070230235,5.231498483858128,8.716653691849185,8.773050559112553,1.0104615076774588,0.9624347581253421,0.8768441232487431,0.8491558666634311,205.0,202.0,228.0,228.6,411.0,405.2,459.0,459.4,0.08220000000000001,0.08104,0.09179999999999999,0.09187999999999999,0.461,0.46392,0.39259999999999995,0.39459999999999995,0.0994,0.09924,0.0906,0.09176,0.0608,0.06208000000000001,0.0866,0.08856,3.0,3.0,1.0,0.8,-0.8602797021403652,-0.9424201992041992,0.940208260979225,0.44335270919232395,1.6478790464689697,1.3857729083965231,-1.6478790464689697,-1.3857729083965231,discounted_lints,4.4095174460201045,0.1,0.9974161850755148,0.0030437141693628596,4.4095174460201045,0.0025838149244852785,0.0030437141693628596,,
35,discounted_lints__corr__z72_a0p5_corr_pruned_top10,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72,0.5,10,range_sqrt_z|vol_ratio_72_log1p_z|dist_to_high_168_sqrt_z|body_sqrt_z|bb_width_20_sqrt_z|NATR_14_z|ADX_14_scaled|MOM_pct_14_z|MACD_hist_pct_z|volatility_24_sqrt_z,396.07036549594784,0.47595813590526337,True,True,True,True,True,True,True,True,median_of_seed_median_return_pct,0.05240217468260463,9.082793582291194,False,1.0,-1000000.0,"[-5.917206417708806, -0.09357496273750876, -322.0, -228.0, 0.0, 0.0, 0.0]",-5.917206417708806,-0.09357496273750876,-322.0,-228.0,0.0,0.0,0.0,feasible_if_all_values_le_0,1.0,1.0,100.0,650.0,0.85,15.0,1.0,1.0,422.0,0.9435749627375087,9.082793582291194,0.47595813590526337,1.6275089088906103,1.6275089088906103,0.0847,5,3142|3143|3144|3145|3146,1.0,1.0,0.47595813590526337,0.1145428346345434,1.9372828302419416,-1.9854852212218832,2.0803061384811583,1.7892388673241875,1.6275089088906103,9.082793582291194,0.9435749627375087,422.0,847.0,0.0847,3.0,5.0,5.0,1.3016190913765158,0.935900152537803,-0.8150520819677043,-1.0193756975700685,2.885748592601083,2.899414988641538,-1.1722848650791806,-1.2524220338609378,4.542353600473548,4.5672600412984625,7.2419310058023605,7.722142954897632,1.0539426030818493,1.0212882413372424,0.8583646813624186,0.8531929537275982,202.0,198.4,228.0,227.0,405.0,397.8,458.0,456.0,0.08099999999999999,0.07955999999999999,0.09159999999999999,0.09119999999999999,0.45999999999999996,0.46484,0.3992,0.40136000000000005,0.10539999999999998,0.1038,0.0968,0.0954,0.058199999999999995,0.058120000000000005,0.0874,0.08484,3.0,3.0,1.0,1.2,-0.8150520819677043,-1.0193756975700685,1.3016190913765158,0.935900152537803,1.7022143356853148,1.9552758501078713,-1.7022143356853148,-1.9552758501078713,discounted_lints,6.3051412912991065,0.1,0.9974751961087828,0.003035137729469206,6.3051412912991065,0.002524803891217226,0.003035137729469206,,
36,discounted_lints__corr__z72_a0p5_corr_pruned_top10,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72,0.5,10,range_sqrt_z|vol_ratio_72_log1p_z|dist_to_high_168_sqrt_z|body_sqrt_z|bb_width_20_sqrt_z|NATR_14_z|ADX_14_scaled|MOM_pct_14_z|MACD_hist_pct_z|volatility_24_sqrt_z,391.36162352460724,-1.9499199374712783,False,True,True,True,True,False,True,True,median_of_seed_median_return_pct,-0.21650108984168642,9.00651326465438,False,1.0,-1000000.0,"[-5.99348673534562, 0.06156042740790579, -324.0, -226.0, 0.0, 0.0, 0.0]",-5.99348673534562,0.06156042740790579,-324.0,-226.0,0.0,0.0,0.0,feasible_if_all_values_le_0,1.0,1.0,100.0,650.0,0.85,15.0,1.0,1.0,424.0,0.7884395725920942,9.00651326465438,-1.9499199374712783,1.2029459270882863,1.2029459270882863,0.0851,5,3142|3143|3144|3145|3146,1.0,1.0,-1.9499199374712783,-1.4694688790256039,1.7867496685350883,-2.7538298754507196,1.6673128530656944,0.9129895861768734,1.2029459270882863,9.00651326465438,0.7884395725920942,424.0,851.0,0.0851,2.0,5.0,5.0,0.582673592275218,0.5511355181370425,-0.9496074308367297,-1.1203427418706124,2.9381973014310647,2.8657473440116896,-1.483404198687439,-1.644325517491464,5.014850094435042,4.976961698516791,8.439796497150432,8.803526967793827,0.9730386701634686,1.0046198981315753,0.8533666418490488,0.8478968831610743,204.0,203.0,224.0,220.8,409.0,407.0,450.0,443.8,0.0818,0.08139999999999999,0.09,0.08875999999999998,0.4638,0.46172,0.3964,0.39508,0.1022,0.10375999999999999,0.09659999999999999,0.09620000000000001,0.05960000000000001,0.060640000000000006,0.0782,0.07812,4.0,3.2,1.0,1.0,-0.9496074308367297,-1.1203427418706124,0.582673592275218,0.5511355181370425,2.2817657271883784,1.671478260007655,-2.2817657271883784,-1.671478260007655,discounted_lints,5.839441532769216,0.1,0.9974448184495097,0.0034063824180300033,5.839441532769216,0.002555181550490319,0.0034063824180300033,,
37,discounted_lints__corr__z72_a0p5_corr_pruned_top10,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72,0.5,10,range_sqrt_z|vol_ratio_72_log1p_z|dist_to_high_168_sqrt_z|body_sqrt_z|bb_width_20_sqrt_z|NATR_14_z|ADX_14_scaled|MOM_pct_14_z|MACD_hist_pct_z|volatility_24_sqrt_z,386.313334148406,-0.05815968600419996,True,True,True,True,True,True,True,True,median_of_seed_median_return_pct,-0.006516331724255903,8.925218737362728,False,1.0,-1000000.0,"[-6.074781262637272, -0.12984150193466149, -314.0, -236.0, 0.0, 0.0, 0.0]",-6.074781262637272,-0.12984150193466149,-314.0,-236.0,0.0,0.0,0.0,feasible_if_all_values_le_0,1.0,1.0,100.0,650.0,0.85,15.0,1.0,1.0,414.0,0.9798415019346615,8.925218737362728,-0.05815968600419996,1.1750367226707161,1.1750367226707161,0.0831,5,3142|3143|3144|3145|3146,1.0,1.0,-0.05815968600419996,-0.2670795663081216,1.6831160902585929,-2.76975927553349,1.4457002156506027,1.2260835799985295,1.1750367226707161,8.925218737362728,0.9798415019346615,414.0,831.0,0.0831,2.0,5.0,5.0,1.0353258078643623,1.5186991235238345,-1.5404177575462197,-1.3248931023316057,3.0461826805977905,3.02586578168183,-2.0673622064629478,-1.828818543572736,5.266284800161625,4.968228750218966,7.796387090469548,7.769942392805808,1.0964163315515076,1.1652325475665326,0.8111351866253987,0.8261161315997061,195.0,194.8,217.0,219.4,391.0,390.6,437.0,441.0,0.0782,0.07812,0.08739999999999999,0.08819999999999999,0.4598,0.45552000000000004,0.39299999999999996,0.39532,0.1096,0.11008,0.09459999999999999,0.09563999999999999,0.055200000000000006,0.05568000000000001,0.079,0.07971999999999999,4.0,3.2,1.0,0.6,-1.5404177575462197,-1.3248931023316057,1.0353258078643623,1.5186991235238345,2.0871777481425657,2.84359222585544,-2.0871777481425657,-2.84359222585544,discounted_lints,9.617741930146305,0.1,0.9974114276893796,0.0035352675352223538,9.617741930146305,0.002588572310620421,0.0035352675352223538,,
38,discounted_lints__corr__z72_a0p5_corr_pruned_top10,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72,0.5,10,range_sqrt_z|vol_ratio_72_log1p_z|dist_to_high_168_sqrt_z|body_sqrt_z|bb_width_20_sqrt_z|NATR_14_z|ADX_14_scaled|MOM_pct_14_z|MACD_hist_pct_z|volatility_24_sqrt_z,395.6451381256861,-1.8839472784931144,True,True,True,True,True,True,True,True,median_of_seed_median_return_pct,-0.20321268888653182,9.27081516816628,False,1.0,-1000000.0,"[-5.72918483183372, -0.02956068716399307, -332.0, -218.0, 0.0, 0.0, 0.0]",-5.72918483183372,-0.02956068716399307,-332.0,-218.0,0.0,0.0,0.0,feasible_if_all_values_le_0,1.0,1.0,100.0,650.0,0.85,15.0,1.0,1.0,432.0,0.879560687163993,9.27081516816628,-1.8839472784931144,0.9205252653256629,0.9205252653256629,0.0867,5,3142|3143|3144|3145|3146,1.0,1.0,-1.8839472784931144,-1.7593517892928268,1.2748736137414023,-3.44173609217564,-0.08735813894277245,1.3227353174074863,0.9205252653256629,9.27081516816628,0.879560687163993,432.0,867.0,0.0867,2.0,5.0,5.0,0.5415238318045912,0.703317927331446,-2.0700987484774225,-1.904332222391858,2.7791683211720675,2.788886945760615,-1.3338279683427356,-1.827030205762209,4.934142713837608,4.947812394684655,8.171244029587543,8.252997763569578,1.0459335741242992,1.014319922352923,0.7482496147767592,0.7915472593410209,205.0,203.0,225.0,224.4,411.0,407.2,452.0,450.8,0.0822,0.08143999999999998,0.0904,0.09015999999999999,0.4708,0.46908000000000005,0.3984,0.39608,0.10300000000000001,0.10188000000000001,0.096,0.09592,0.06080000000000001,0.060520000000000004,0.08660000000000001,0.08280000000000001,3.0,3.2,1.0,1.2,-2.0700987484774225,-1.904332222391858,0.5415238318045912,0.703317927331446,2.6140463052819807,2.607650149723304,-2.6140463052819807,-2.607650149723304,discounted_lints,6.122738616758666,0.1,0.9974724825262927,0.0032664960929829523,6.122738616758666,0.0025275174737073233,0.0032664960929829523,,
39,discounted_lints__corr__z72_a0p5_corr_pruned_top10,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72,0.5,10,range_sqrt_z|vol_ratio_72_log1p_z|dist_to_high_168_sqrt_z|body_sqrt_z|bb_width_20_sqrt_z|NATR_14_z|ADX_14_scaled|MOM_pct_14_z|MACD_hist_pct_z|volatility_24_sqrt_z,251.49115761163768,-0.7726223413217825,True,True,True,True,True,True,True,True,median_of_seed_median_return_pct,-0.05994901483600998,12.88799062729028,False,1.0,-1000000.0,"[-2.1120093727097196, -0.04504611810176862, -461.0, -89.0, 0.0, 0.0, 0.0]",-2.1120093727097196,-0.04504611810176862,-461.0,-89.0,0.0,0.0,0.0,feasible_if_all_values_le_0,1.0,1.0,100.0,650.0,0.85,15.0,1.0,1.0,561.0,0.8950461181017686,12.88799062729028,-0.7726223413217825,-1.763337021832698,-1.763337021832698,0.1127,5,3142|3143|3144|3145|3146,1.0,1.0,-0.7726223413217825,-1.6250515450067546,1.6539339390165213,-3.7252670674647548,0.10222299553388492,-2.018940174282979,-1.763337021832698,12.88799062729028,0.8950461181017686,561.0,1127.0,0.1127,2.0,5.0,5.0,0.1316589728453721,0.8023132560012458,-3.3253842572553483,-2.5670452399017014,1.7289937450598056,1.7738581254173145,-3.7696094344904596,-3.5467603970300354,5.372852734775746,5.4443825455750945,10.979422225592906,10.846568404591034,0.925582670921503,1.006314534186042,0.6889814921959762,0.7415911819970993,270.0,272.2,291.0,287.6,541.0,544.8,586.0,578.8,0.1082,0.10895999999999999,0.1172,0.11576,0.47700000000000004,0.47724,0.3992,0.4005599999999999,0.0738,0.07508000000000001,0.0694,0.0688,0.0974,0.09892,0.125,0.12268000000000001,3.0,2.6,1.0,0.6,-3.3253842572553483,-2.5670452399017014,0.1316589728453721,0.8023132560012458,3.5956849509025557,3.369358495902948,-3.5956849509025557,-3.369358495902948,discounted_lints,1.6272746146782682,0.1,0.9960237170582982,0.015949023519619458,1.6272746146782682,0.003976282941701827,0.015949023519619458,,
0,discounted_lints__hybrid__z24_a0p5_hybrid_corr5_stablehie5_top10,discounted_lints,hybrid,z24_a0p5_hybrid_corr5_stablehie5_top10,24,0.5,10,ret_accel_6_24_z|volatility_72_sqrt_z|vol_ratio_168_log1p_z|range_sqrt_z|MOM_pct_72_z|ADX_30_scaled|dist_to_high_24_sqrt_z|price_pos_in_range_72_norm|ema_spread_100_200_z|RSI_72_bounded,324.9999999999988,-1.3033467922933917,True,True,True,True,True,True,True,True,median_of_seed_median_return_pct,-0.10277927787499802,12.68102694668224,False,1.0,-1000000.0,"[-2.3189730533177606, -0.033443622318920174, -547.0, -3.0, 0.0, 0.0, 0.0]",-2.3189730533177606,-0.033443622318920174,-547.0,-3.0,0.0,0.0,0.0,feasible_if_all_values_le_0,1.0,1.0,100.0,650.0,0.85,15.0,1.0,1.0,647.0,0.8834436223189202,12.68102694668224,-1.3033467922933917,0.29568808121382134,0.29568808121382134,0.12990000000000002,5,3142|3143|3144|3145|3146,1.0,1.0,-1.3033467922933917,-1.1819374381303827,2.834077493621099,-3.6891779649689926,3.4858336802559897,0.08010229766689463,0.29568808121382134,12.68102694668224,0.8834436223189202,647.0,1299.0,0.12990000000000002,2.0,5.0,5.0,1.0532580885610043,1.200726699553436,-3.794515579261548,-3.5808190092309466,3.791576087555266,4.048602327088846,-4.0883328526987555,-3.701970205926726,6.476693329449468,6.580497827883718,10.04987135381008,10.483928293167915,1.0291164427471209,1.1179703204100564,0.6806277315865505,0.6718592711772027,315.0,309.8,336.0,333.0,633.0,622.2,674.0,668.2,0.1266,0.12444,0.1348,0.13363999999999998,0.5115999999999999,0.5154799999999999,0.4888,0.48676,0.0802,0.0808,0.06939999999999999,0.06899999999999999,0.10300000000000001,0.09824000000000001,0.1266,0.12395999999999999,3.0,2.8,0.0,0.6,-3.794515579261548,-3.5808190092309466,1.0532580885610043,1.200726699553436,4.847773667822553,4.781545708784383,-4.847773667822553,-4.781545708784383,discounted_lints,1.0,0.1,0.9969230769230769,0.03,1.0,0.003076923076923077,0.03,,
