number,value,params_lambda_prior,params_noise_std,params_window_size,user_attrs_bandit_consulted_ratio_overall,user_attrs_constraints_values,user_attrs_cv_finite_objective,user_attrs_cv_min_symbol_trades,user_attrs_decision_point_ratio_overall,user_attrs_dro_alpha,user_attrs_dro_minimax_max,user_attrs_dro_minimax_mean,user_attrs_dro_minimax_median,user_attrs_dro_minimax_min,user_attrs_dro_minimax_std,user_attrs_dro_pure_min_mean,user_attrs_dro_pure_min_median,user_attrs_dro_pure_min_std,user_attrs_forced_singleton_ratio_overall,user_attrs_full_mean_aggregate_median,user_attrs_h1_mean_aggregate_median,user_attrs_h2_mean_aggregate_median,user_attrs_mean_holding_bars_overall,user_attrs_median_holding_bars_overall,user_attrs_median_max_drawdown_abs,user_attrs_median_min_symbol_trades,user_attrs_median_profit_factor,user_attrs_median_time_between_entries_overall,user_attrs_median_total_trades,user_attrs_memory_horizon_bars,user_attrs_n_seeds,user_attrs_objective_metric_name,user_attrs_objective_score,user_attrs_observed_dro_minimax_median,user_attrs_observed_dro_pure_min_median,user_attrs_observed_median_max_drawdown_abs,user_attrs_observed_median_min_symbol_trades,user_attrs_observed_median_profit_factor,user_attrs_observed_median_total_trades,user_attrs_p25_holding_bars_overall,user_attrs_p75_holding_bars_overall,user_attrs_pending_update_queued_ratio_overall,user_attrs_seeds_used,user_attrs_share_trades_closed_after_horizon_overall,user_attrs_share_trades_closed_before_horizon_overall,user_attrs_valid,state
10,-6.7186657572342625,2.952033805206527,0.03497205471936148,350,0.597,"[-148.0, 0.0]",0.0,-148.0,0.597,0.5,-6.042834617815364,-6.686914737542912,-6.7186657572342625,-7.341215175826248,0.5340352972759458,-8.189642218160289,-8.533080622479298,0.6530325519161253,0.403,-9.758519498501313,-2.0101094070537138,-8.533080622479298,5.497584541062802,4.0,12.480636378414477,198.0,0.624863673042485,8.0,613.0,350.0,5,dro_minimax_median,-6.7186657572342625,-6.7186657572342625,-8.533080622479298,12.480636378414477,198.0,0.624863673042485,613.0,4.0,5.0,0.595,3142|3143|3144|3145|3146,0.08163265306122448,0.9183673469387755,True,COMPLETE
11,-6.295595749260774,0.8097077455373448,0.03356491674142316,250,0.5845,"[-143.0, 0.0]",0.0,-143.0,0.5845,0.5,-4.132487441607545,-5.874147832877781,-6.295595749260774,-7.315425885631861,1.3337495008080802,-7.1480959665276105,-7.590750712799799,1.6328180821501808,0.4155,-9.804694777854472,-2.2791412644916424,-7.590750712799799,5.288461538461538,4.0,11.313259058765034,193.0,0.6683768512239406,8.0,617.0,250.0,5,dro_minimax_median,-6.295595749260774,-6.295595749260774,-7.590750712799799,11.313259058765034,193.0,0.6683768512239406,617.0,4.0,5.0,0.5815,3142|3143|3144|3145|3146,0.07537688442211055,0.9246231155778895,True,COMPLETE
12,-5.0059228371443005,1.4552400113047865,0.012674995999641763,450,0.6645,"[-105.0, 0.0]",0.0,-105.0,0.6645,0.5,-4.507968025592525,-5.09533929924684,-5.0059228371443005,-5.99135031310749,0.5787061757662765,-6.548569075994644,-6.458851122159488,1.0020164160235652,0.3355,-7.474499320667031,-0.647137982098737,-6.458851122159488,6.154320987654321,4.0,9.08850448116798,155.0,0.6679346669934213,8.0,517.0,450.0,5,dro_minimax_median,-5.0059228371443005,-5.0059228371443005,-6.458851122159488,9.08850448116798,155.0,0.6679346669934213,517.0,4.0,5.0,0.663,3142|3143|3144|3145|3146,0.09523809523809523,0.9047619047619048,True,COMPLETE
13,-3.665468973322297,0.5110761693197321,0.004003318678222682,350,0.6665,"[-94.0, 0.0]",0.0,-94.0,0.6665,0.5,-2.8614851903790317,-3.761178289976994,-3.665468973322297,-5.328814599894061,0.9788064020898392,-4.807261302751468,-4.891697970952365,1.2785620127551456,0.3335,-5.47030575855532,-0.4116417821697027,-4.891697970952365,6.36144578313253,4.0,8.278491589613923,144.0,0.7691103384749728,7.0,507.0,350.0,5,dro_minimax_median,-3.665468973322297,-3.665468973322297,-4.891697970952365,8.278491589613923,144.0,0.7691103384749728,507.0,4.0,5.0,0.665,3142|3143|3144|3145|3146,0.11258278145695365,0.8874172185430463,True,COMPLETE
14,-4.892954264463128,0.5699221356371406,0.007315703873822048,300,0.668,"[-104.0, 0.0]",0.0,-104.0,0.668,0.5,-1.7744992687271466,-4.243003822310506,-4.892954264463128,-5.957414924152454,1.6974157289654928,-5.522704838195368,-5.811556549323908,2.1074119137366543,0.33199999999999996,-7.594178934385421,-0.29894810701460717,-5.811556549323908,6.0271739130434785,4.0,10.028683149604657,154.0,0.6854744986996453,7.0,515.0,300.0,5,dro_minimax_median,-4.892954264463128,-4.892954264463128,-5.811556549323908,10.028683149604657,154.0,0.6854744986996453,515.0,4.0,4.5,0.6655,3142|3143|3144|3145|3146,0.11695906432748537,0.8830409356725146,True,COMPLETE
15,-4.286370865595584,0.5231964844437598,0.002810230495343637,350,0.6685,"[-96.0, 0.0]",0.0,-96.0,0.6685,0.5,-3.409868498361309,-3.9987266348030905,-4.286370865595584,-4.369925249945659,0.45313082399923804,-4.806342483536243,-4.711889194602585,0.530145056939536,0.3315,-6.269862702817463,-1.5330175479080406,-4.711889194602585,6.253246753246753,4.0,10.417511103561539,146.0,0.7320895077305087,8.0,490.0,350.0,5,dro_minimax_median,-4.286370865595584,-4.286370865595584,-4.711889194602585,10.417511103561539,146.0,0.7320895077305087,490.0,4.0,5.0,0.667,3142|3143|3144|3145|3146,0.1038961038961039,0.8961038961038961,True,COMPLETE
16,-4.512912379644595,0.5221331318917237,0.001111504571991188,350,0.6685,"[-91.0, 0.0]",0.0,-91.0,0.6685,0.5,-3.4485787904053558,-4.175233395500127,-4.512912379644595,-4.750298830083365,0.6403375106346532,-5.272967199468063,-5.562489835067519,0.856001598018973,0.3315,-6.2382815259695095,-0.5882092344283348,-5.562489835067519,6.072727272727272,4.0,7.893847374780282,141.0,0.7607156340574999,8.0,486.0,350.0,5,dro_minimax_median,-4.512912379644595,-4.512912379644595,-5.562489835067519,7.893847374780282,141.0,0.7607156340574999,486.0,4.0,5.0,0.667,3142|3143|3144|3145|3146,0.1130952380952381,0.8869047619047619,True,COMPLETE
17,-3.652110712911603,0.7554421593651547,0.0035214409362788524,400,0.6405,"[-96.0, 0.0]",0.0,-96.0,0.6405,0.5,-3.0183378649911115,-3.7184768019483174,-3.652110712911603,-4.751110291485437,0.7294039270898043,-4.522455137890373,-4.4497362424005695,0.8351316430174651,0.35950000000000004,-5.6215086642361385,-1.2592341244447043,-4.4497362424005695,5.2513089005235605,4.0,8.64579302334506,146.0,0.7492776674588728,7.0,521.0,400.0,5,dro_minimax_median,-3.652110712911603,-3.652110712911603,-4.4497362424005695,8.64579302334506,146.0,0.7492776674588728,521.0,4.0,5.0,0.639,3142|3143|3144|3145|3146,0.08762886597938144,0.9123711340206185,True,COMPLETE
18,-3.894282186504695,0.9344507708919629,0.005158204634087472,400,0.6785,"[-93.0, 0.0]",0.0,-93.0,0.6785,0.5,-2.940519265813615,-3.981962788107495,-3.894282186504695,-5.197420017474807,0.8436939748923719,-4.950839959772684,-4.903392347005079,0.8627531711864808,0.3215,-5.673864245777331,-0.8669517050035417,-4.903392347005079,6.120253164556962,4.0,8.056896727158858,143.0,0.7402174245416018,7.0,477.0,400.0,5,dro_minimax_median,-3.894282186504695,-3.894282186504695,-4.903392347005079,8.056896727158858,143.0,0.7402174245416018,477.0,4.0,5.0,0.677,3142|3143|3144|3145|3146,0.12101910828025478,0.8789808917197452,True,COMPLETE
19,-4.473381341178223,6.988587143695259,0.0017354283899042085,350,0.6825,"[-87.0, 0.0]",0.0,-87.0,0.6825,0.5,-3.5647101402366888,-4.565973811714214,-4.473381341178223,-5.662186435481262,0.779587955909415,-5.738394530506335,-5.892643963905198,1.0418125827692202,0.3175,-6.472067145009807,-1.4010037134927655,-5.892643963905198,6.470198675496689,4.0,9.424551124270097,137.0,0.6792447066111676,7.0,478.0,350.0,5,dro_minimax_median,-4.473381341178223,-4.473381341178223,-5.892643963905198,9.424551124270097,137.0,0.6792447066111676,478.0,4.0,5.0,0.681,3142|3143|3144|3145|3146,0.11805555555555555,0.8819444444444444,True,COMPLETE
20,-4.6595653438786755,2.7971063249787522,0.006111652938861209,375,0.6465,"[-101.0, 0.0]",0.0,-101.0,0.6465,0.5,-4.224228455291881,-4.656840833070904,-4.6595653438786755,-5.135197035427046,0.3924681326358312,-5.3455425418787845,-5.273392112924495,0.7134867075870351,0.35350000000000004,-7.688274105810038,-2.8289626131115964,-5.273392112924495,5.454545454545454,4.0,10.719902713865025,151.0,0.7236694174975469,7.0,529.0,375.0,5,dro_minimax_median,-4.6595653438786755,-4.6595653438786755,-5.273392112924495,10.719902713865025,151.0,0.7236694174975469,529.0,4.0,5.0,0.643,3142|3143|3144|3145|3146,0.0903954802259887,0.9096045197740112,True,COMPLETE
21,-4.280018442015734,1.0598090678547305,0.00312661518918293,375,0.6505,"[-121.0, 0.0]",0.0,-121.0,0.6505,0.5,-3.2984731615325065,-4.361633720713188,-4.280018442015734,-5.358506472776389,0.9771661130297637,-5.345456287312891,-5.532147490347458,1.314417722089147,0.34950000000000003,-6.010499741145433,-1.2301515026271599,-5.532147490347458,5.719298245614035,4.0,9.06046484248203,171.0,0.7149380442549977,7.0,543.0,375.0,5,dro_minimax_median,-4.280018442015734,-4.280018442015734,-5.532147490347458,9.06046484248203,171.0,0.7149380442549977,543.0,4.0,5.0,0.649,3142|3143|3144|3145|3146,0.08771929824561403,0.9122807017543859,True,COMPLETE
22,-3.7624896527911558,0.5760391565885457,0.004624673839564389,450,0.6485,"[-100.0, 0.0]",0.0,-100.0,0.6485,0.5,-3.4594923302110407,-3.787551765295418,-3.7624896527911558,-4.4285676376017,0.38782242846457116,-4.8582677020350875,-4.657131137171611,0.827028536650396,0.35150000000000003,-5.4070265901952625,-0.6892735024709736,-4.657131137171611,5.354285714285714,4.0,9.241136073586365,150.0,0.7437948829400312,8.0,520.0,450.0,5,dro_minimax_median,-3.7624896527911558,-3.7624896527911558,-4.657131137171611,9.241136073586365,150.0,0.7437948829400312,520.0,4.0,5.0,0.647,3142|3143|3144|3145|3146,0.08,0.92,True,COMPLETE
23,-3.9500157883157656,0.7128741693289627,0.002287451412971113,450,0.702,"[-91.0, 0.0]",0.0,-91.0,0.702,0.5,-3.47752043730534,-3.978554151715451,-3.9500157883157656,-4.564218457301507,0.406748929888545,-5.213476807583039,-5.145244054456732,0.41527467089869646,0.29800000000000004,-5.480281843117818,-0.07954131527368642,-5.145244054456732,6.5675675675675675,4.0,9.76551068586401,141.0,0.7407736443340118,8.5,459.0,450.0,5,dro_minimax_median,-3.9500157883157656,-3.9500157883157656,-5.145244054456732,9.76551068586401,141.0,0.7407736443340118,459.0,4.0,6.0,0.697,3142|3143|3144|3145|3146,0.1702127659574468,0.8297872340425532,True,COMPLETE
24,-3.818144676076547,0.5242746295600197,0.005545310304472335,400,0.6405,"[-101.0, 0.0]",0.0,-101.0,0.6405,0.5,-3.0108456028025525,-3.6616103072038824,-3.818144676076547,-4.139904801282734,0.44786563787133626,-4.467288566701683,-4.862274544838337,0.7404119681268342,0.35950000000000004,-5.493029538667756,-1.323506323195167,-4.862274544838337,5.52046783625731,4.0,8.755787828442507,151.0,0.7603178641130245,8.0,518.0,400.0,5,dro_minimax_median,-3.818144676076547,-3.818144676076547,-4.862274544838337,8.755787828442507,151.0,0.7603178641130245,518.0,4.0,5.0,0.639,3142|3143|3144|3145|3146,0.09550561797752809,0.9044943820224719,True,COMPLETE
25,-3.53668173777352,28.48144686541584,0.0016631962948267971,425,0.682,"[-82.0, 0.0]",0.0,-82.0,0.682,0.5,-3.477218305000849,-3.8854491458144302,-3.53668173777352,-4.5068578850509535,0.5124445859761193,-4.914107995266217,-4.817193083831779,0.6259415631213806,0.31799999999999995,-5.992267750840985,-1.2540395909915552,-4.817193083831779,6.229299363057325,4.0,8.768039315631471,132.0,0.719095087588888,8.0,466.0,425.0,5,dro_minimax_median,-3.53668173777352,-3.53668173777352,-4.817193083831779,8.768039315631471,132.0,0.719095087588888,466.0,4.0,5.0,0.679,3142|3143|3144|3145|3146,0.11875,0.88125,True,COMPLETE
26,-3.747232364026205,16.597987885013325,0.0013312323300206051,450,0.675,"[-82.0, 0.0]",0.0,-82.0,0.675,0.5,-2.8462947521776654,-3.7306528586090453,-3.747232364026205,-4.621080259907478,0.6294057376633593,-4.956566916767743,-5.108602093844424,0.6961086279782639,0.32499999999999996,-4.775541493825279,0.33687682542845226,-5.108602093844424,5.697530864197531,4.0,7.801024794759892,132.0,0.773693283386106,7.0,479.0,450.0,5,dro_minimax_median,-3.747232364026205,-3.747232364026205,-5.108602093844424,7.801024794759892,132.0,0.773693283386106,479.0,4.0,5.0,0.671,3142|3143|3144|3145|3146,0.1111111111111111,0.8888888888888888,True,COMPLETE
27,-3.5191054938372943,24.256358200503772,0.0015988608716747336,325,0.7265,"[-86.0, 0.0]",0.0,-86.0,0.7265,0.5,-2.5617553382802343,-3.2631343876357723,-3.5191054938372943,-3.866646252053166,0.6006416927046956,-4.133559508728494,-4.35462150016023,0.48702471957471627,0.27349999999999997,-5.033860448948087,-0.5385189006460825,-4.35462150016023,7.417910447761194,4.0,8.49351659026084,136.0,0.7177553368342251,9.0,431.0,325.0,5,dro_minimax_median,-3.5191054938372943,-3.5191054938372943,-4.35462150016023,8.49351659026084,136.0,0.7177553368342251,431.0,4.0,6.0,0.7235,3142|3143|3144|3145|3146,0.17687074829931973,0.8231292517006803,True,COMPLETE
28,-4.108344605174691,19.254899642642577,0.0014662348239428246,300,0.712,"[-89.0, 0.0]",0.0,-89.0,0.712,0.5,-4.0232420287389035,-4.224300292099021,-4.108344605174691,-4.519811456835002,0.24007197357049068,-5.2915625897954435,-5.557841520990891,0.48273630998919526,0.28800000000000003,-6.497034252433868,-1.1110045320403383,-5.557841520990891,7.073529411764706,4.0,8.839322675833937,139.0,0.6925504638914061,9.0,429.0,300.0,5,dro_minimax_median,-4.108344605174691,-4.108344605174691,-5.557841520990891,8.839322675833937,139.0,0.6925504638914061,429.0,4.0,6.0,0.7095,3142|3143|3144|3145|3146,0.16176470588235295,0.8382352941176471,True,COMPLETE
29,-3.28728359133426,27.09056814665411,0.004191956734609139,375,0.7,"[-83.0, 0.0]",0.0,-83.0,0.7,0.5,-2.5580840177011788,-3.6189401063712894,-3.28728359133426,-4.993209134976641,1.005728016434113,-4.444727857091771,-3.871387274939172,1.3127288601509501,0.30000000000000004,-5.8896480891587615,-0.799009790395829,-3.871387274939172,7.355072463768116,4.0,8.88379748257353,133.0,0.7091941634806853,8.0,449.0,375.0,5,dro_minimax_median,-3.28728359133426,-3.28728359133426,-3.871387274939172,8.88379748257353,133.0,0.7091941634806853,449.0,4.0,5.75,0.697,3142|3143|3144|3145|3146,0.15753424657534246,0.8424657534246576,True,COMPLETE
30,-3.7102619738819778,29.860211373838172,0.0024713864634758323,400,0.7,"[-85.0, 0.0]",0.0,-85.0,0.7,0.5,-2.9748151860268988,-3.7642274392825343,-3.7102619738819778,-4.402388735001038,0.598788161604868,-4.707268290617701,-4.68643711430892,0.6318444591975584,0.30000000000000004,-5.363142613348667,-0.6158674617816939,-4.68643711430892,6.586666666666667,4.0,8.169036250608364,135.0,0.7161370317176257,8.0,453.0,400.0,5,dro_minimax_median,-3.7102619738819778,-3.7102619738819778,-4.68643711430892,8.169036250608364,135.0,0.7161370317176257,453.0,4.0,5.0,0.6975,3142|3143|3144|3145|3146,0.1360544217687075,0.8639455782312925,True,COMPLETE
31,-4.270580637243478,18.718911656364437,0.004852572426595195,325,0.6945,"[-91.0, 0.0]",0.0,-91.0,0.6945,0.5,-2.2049816292881905,-3.9126720900421157,-4.270580637243478,-4.706786004543867,0.9940148013235612,-4.973333211542661,-5.522565564348795,1.2464488925942505,0.3055,-5.8440084139189326,-0.9880657159542302,-5.522565564348795,6.677631578947368,4.0,9.398136940456647,141.0,0.7097496919997435,8.0,453.0,325.0,5,dro_minimax_median,-4.270580637243478,-4.270580637243478,-5.522565564348795,9.398136940456647,141.0,0.7097496919997435,453.0,4.0,5.0,0.693,3142|3143|3144|3145|3146,0.1503267973856209,0.8496732026143791,True,COMPLETE
32,-2.8744648846932144,27.540420347774912,0.001727188727257131,350,0.718,"[-88.0, 0.0]",0.0,-88.0,0.718,0.5,-2.0628569127443477,-3.0645857956695317,-2.8744648846932144,-3.8329915980481224,0.7227002110436194,-4.141098820067851,-3.928845709954313,0.7875912085650728,0.28200000000000003,-3.646345812853983,0.28867759109008073,-3.928845709954313,6.957446808510638,4.0,7.943349691951229,138.0,0.7580416415992098,8.0,436.0,350.0,5,dro_minimax_median,-2.8744648846932144,-2.8744648846932144,-3.928845709954313,7.943349691951229,138.0,0.7580416415992098,436.0,4.0,6.0,0.715,3142|3143|3144|3145|3146,0.14965986394557823,0.8503401360544217,True,COMPLETE
33,-4.8079748833444445,19.405155251100428,0.0013700584366103,375,0.6905,"[-99.0, 0.0]",0.0,-99.0,0.6905,0.5,-3.531079457875278,-4.639522128822401,-4.8079748833444445,-5.287262475979882,0.7285553416170595,-5.60694296180502,-5.809477097225109,0.7674808251913201,0.3095,-7.562937976117116,-1.8494287798966706,-5.809477097225109,6.446540880503145,4.0,10.478832529133442,149.0,0.6800499837503513,8.0,479.0,375.0,5,dro_minimax_median,-4.8079748833444445,-4.8079748833444445,-5.809477097225109,10.478832529133442,149.0,0.6800499837503513,479.0,4.0,5.0,0.6875,3142|3143|3144|3145|3146,0.13836477987421383,0.8616352201257862,True,COMPLETE
34,-4.50390064340205,14.482599006764781,0.00607352387046283,450,0.7,"[-91.0, 0.0]",0.0,-91.0,0.7,0.5,-3.578304271034965,-4.31577847566052,-4.50390064340205,-4.593488410397551,0.41925035415786466,-5.534080226179779,-5.843653517336641,0.6340128679261883,0.30000000000000004,-6.170050182261974,-0.8226806245707449,-5.843653517336641,6.928104575163399,4.0,8.508961776168377,141.0,0.7375298387297998,9.0,470.0,450.0,5,dro_minimax_median,-4.50390064340205,-4.50390064340205,-5.843653517336641,8.508961776168377,141.0,0.7375298387297998,470.0,4.0,6.0,0.698,3142|3143|3144|3145|3146,0.14965986394557823,0.8503401360544217,True,COMPLETE
35,-3.3902451747843316,28.549546065891963,0.0010098388232961184,325,0.726,"[-85.0, 0.0]",0.0,-85.0,0.726,0.5,-3.053981207417568,-3.3130666082563622,-3.3902451747843316,-3.567166719729073,0.22911958097716192,-4.228727401593705,-4.314926627293503,0.3972087977669556,0.274,-4.53880681794712,-0.650658549105602,-4.314926627293503,7.416058394160584,4.0,8.059267430531047,135.0,0.759114876793474,9.0,419.0,325.0,5,dro_minimax_median,-3.3902451747843316,-3.3902451747843316,-4.314926627293503,8.059267430531047,135.0,0.759114876793474,419.0,4.0,6.0,0.7235,3142|3143|3144|3145|3146,0.17293233082706766,0.8270676691729323,True,COMPLETE
36,-3.667426255110917,26.56693987785599,0.0015963320242884287,325,0.7165,"[-84.0, 0.0]",0.0,-84.0,0.7165,0.5,-2.0321586604950284,-3.599039199189531,-3.667426255110917,-4.462556961253769,0.9789288204731885,-4.804613688534769,-5.105341944683757,1.4479840490559366,0.2835,-5.022979970803809,-0.2798067616860189,-5.105341944683757,7.265734265734266,4.0,8.49266011758668,134.0,0.6976995856336444,9.0,435.0,325.0,5,dro_minimax_median,-3.667426255110917,-3.667426255110917,-5.105341944683757,8.49266011758668,134.0,0.6976995856336444,435.0,4.0,6.0,0.7135,3142|3143|3144|3145|3146,0.16793893129770993,0.8320610687022901,True,COMPLETE
